,Data_Hora,Estacao_Ano,Feriado,Dia_Trabalho,Condicoes_Climaticas,Temperatura,Sensacao_Termica,Umidade,Velocidade_Vento,Usuarios_Casuais,Usuarios_Registrados,Total_Alugueis,Mes,Dia,Hora,Tempo_Limpo
4551,2011-11-02 17:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,62,12.998,30,523,553,Novembro,Quarta-feira,17,1
4552,2011-11-02 18:00:00,Inverno,0,1,Tempo Limpo,17.22,21.21,71,11.0014,31,448,479,Novembro,Quarta-feira,18,1
4553,2011-11-02 19:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,76,8.9981,25,257,282,Novembro,Quarta-feira,19,1
4554,2011-11-02 20:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,66,8.9981,5,177,182,Novembro,Quarta-feira,20,1
4555,2011-11-02 21:00:00,Inverno,0,1,Tempo Limpo,15.58,19.695,71,8.9981,13,155,168,Novembro,Quarta-feira,21,1
4556,2011-11-02 22:00:00,Inverno,0,1,Tempo Limpo,14.76,17.425,71,8.9981,7,99,106,Novembro,Quarta-feira,22,1
4557,2011-11-02 23:00:00,Inverno,0,1,Tempo Limpo,14.76,18.18,76,6.0032,3,54,57,Novembro,Quarta-feira,23,1
4558,2011-11-03 00:00:00,Inverno,0,1,Tempo Limpo,14.76,18.18,76,6.0032,3,28,31,Novembro,Quinta-feira,0,1
4559,2011-11-03 01:00:00,Inverno,0,1,Tempo Limpo,13.94,16.665,81,8.9981,3,12,15,Novembro,Quinta-feira,1,1
4560,2011-11-03 02:00:00,Inverno,0,1,Tempo Limpo,13.94,16.665,76,8.9981,2,5,7,Novembro,Quinta-feira,2,1
4561,2011-11-03 03:00:00,Inverno,0,1,Tempo Limpo,13.94,16.665,81,8.9981,1,4,5,Novembro,Quinta-feira,3,1
4562,2011-11-03 04:00:00,Inverno,0,1,Tempo Limpo,13.12,16.665,81,6.0032,1,3,4,Novembro,Quinta-feira,4,1
4563,2011-11-03 05:00:00,Inverno,0,1,Tempo Limpo,13.12,16.665,81,8.9981,1,27,28,Novembro,Quinta-feira,5,1
4564,2011-11-03 06:00:00,Inverno,0,1,Tempo Limpo,13.94,16.665,76,12.998,3,96,99,Novembro,Quinta-feira,6,1
4565,2011-11-03 07:00:00,Inverno,0,1,Nublado,13.12,16.665,81,6.0032,12,280,292,Novembro,Quinta-feira,7,0
4566,2011-11-03 08:00:00,Inverno,0,1,Nublado,13.94,17.425,81,6.0032,8,394,402,Novembro,Quinta-feira,8,0
4567,2011-11-03 09:00:00,Inverno,0,1,Nublado,14.76,17.425,81,12.998,9,155,164,Novembro,Quinta-feira,9,0
4568,2011-11-03 10:00:00,Inverno,0,1,Nublado,16.4,20.455,76,12.998,12,98,110,Novembro,Quinta-feira,10,0
4569,2011-11-03 11:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,67,12.998,12,108,120,Novembro,Quinta-feira,11,1
4570,2011-11-03 12:00:00,Inverno,0,1,Tempo Limpo,20.5,24.24,51,12.998,17,162,179,Novembro,Quinta-feira,12,1
4571,2011-11-03 13:00:00,Inverno,0,1,Nublado,21.32,25.0,48,16.9979,19,150,169,Novembro,Quinta-feira,13,0
4572,2011-11-03 14:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,52,11.0014,32,120,152,Novembro,Quinta-feira,14,1
4573,2011-11-03 15:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,52,11.0014,24,138,162,Novembro,Quinta-feira,15,1
4574,2011-11-03 16:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,48,12.998,33,234,267,Novembro,Quinta-feira,16,1
4575,2011-11-03 17:00:00,Inverno,0,1,Tempo Limpo,19.68,23.485,55,6.0032,33,465,498,Novembro,Quinta-feira,17,1
4576,2011-11-03 18:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,63,8.9981,24,409,433,Novembro,Quinta-feira,18,1
4577,2011-11-03 19:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,67,6.0032,18,234,252,Novembro,Quinta-feira,19,1
4578,2011-11-03 20:00:00,Inverno,0,1,Tempo Limpo,17.22,21.21,71,7.0015,11,198,209,Novembro,Quinta-feira,20,1
4579,2011-11-03 21:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,76,8.9981,4,140,144,Novembro,Quinta-feira,21,1
4580,2011-11-03 22:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,82,0.0,21,116,137,Novembro,Quinta-feira,22,1
4581,2011-11-03 23:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,82,6.0032,15,80,95,Novembro,Quinta-feira,23,1
4582,2011-11-04 00:00:00,Inverno,0,1,Nublado,16.4,20.455,82,0.0,11,32,43,Novembro,Sexta-feira,0,0
4583,2011-11-04 01:00:00,Inverno,0,1,Nublado,16.4,20.455,82,0.0,1,16,17,Novembro,Sexta-feira,1,0
4584,2011-11-04 02:00:00,Inverno,0,1,Nublado,16.4,20.455,76,0.0,2,8,10,Novembro,Sexta-feira,2,0
4585,2011-11-04 03:00:00,Inverno,0,1,Nublado,15.58,19.695,87,11.0014,1,7,8,Novembro,Sexta-feira,3,0
4586,2011-11-04 04:00:00,Inverno,0,1,Nublado,15.58,19.695,87,6.0032,1,6,7,Novembro,Sexta-feira,4,0
4587,2011-11-04 05:00:00,Inverno,0,1,Nublado,15.58,19.695,87,0.0,0,23,23,Novembro,Sexta-feira,5,0
4588,2011-11-04 06:00:00,Inverno,0,1,Nublado,15.58,19.695,87,6.0032,2,64,66,Novembro,Sexta-feira,6,0
4589,2011-11-04 07:00:00,Inverno,0,1,Nublado,16.4,20.455,86,15.0013,10,235,245,Novembro,Sexta-feira,7,0
4590,2011-11-04 08:00:00,Inverno,0,1,Nublado,16.4,20.455,87,23.9994,8,387,395,Novembro,Sexta-feira,8,0
4591,2011-11-04 09:00:00,Inverno,0,1,Nublado,17.22,21.21,71,31.0009,15,239,254,Novembro,Sexta-feira,9,0
4592,2011-11-04 10:00:00,Inverno,0,1,Nublado,17.22,21.21,71,22.0028,19,115,134,Novembro,Sexta-feira,10,0
4593,2011-11-04 11:00:00,Inverno,0,1,Nublado,18.04,21.97,67,30.0026,34,128,162,Novembro,Sexta-feira,11,0
4594,2011-11-04 12:00:00,Inverno,0,1,Nublado,19.68,23.485,55,32.9975,44,153,197,Novembro,Sexta-feira,12,0
4595,2011-11-04 13:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,51,27.9993,33,161,194,Novembro,Sexta-feira,13,1
4596,2011-11-04 14:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,47,19.9995,54,147,201,Novembro,Sexta-feira,14,1
4597,2011-11-04 15:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,44,26.0027,45,192,237,Novembro,Sexta-feira,15,1
4598,2011-11-04 16:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,36,26.0027,53,237,290,Novembro,Sexta-feira,16,1
4599,2011-11-04 17:00:00,Inverno,0,1,Tempo Limpo,17.22,21.21,38,23.9994,42,438,480,Novembro,Sexta-feira,17,1
4600,2011-11-04 18:00:00,Inverno,0,1,Tempo Limpo,17.22,21.21,32,31.0009,35,339,374,Novembro,Sexta-feira,18,1
4601,2011-11-04 19:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,37,23.9994,14,182,196,Novembro,Sexta-feira,19,1
4602,2011-11-04 20:00:00,Inverno,0,1,Tempo Limpo,14.76,16.665,43,19.0012,15,171,186,Novembro,Sexta-feira,20,1
4603,2011-11-04 21:00:00,Inverno,0,1,Tempo Limpo,13.94,15.91,46,16.9979,8,115,123,Novembro,Sexta-feira,21,1
4604,2011-11-04 22:00:00,Inverno,0,1,Tempo Limpo,13.94,15.15,46,22.0028,6,109,115,Novembro,Sexta-feira,22,1
4605,2011-11-04 23:00:00,Inverno,0,1,Tempo Limpo,13.12,15.15,49,22.0028,17,72,89,Novembro,Sexta-feira,23,1
4606,2011-11-05 00:00:00,Inverno,0,0,Tempo Limpo,13.12,14.395,45,23.9994,4,48,52,Novembro,Sábado,0,1
4607,2011-11-05 01:00:00,Inverno,0,0,Tempo Limpo,13.12,15.15,45,19.9995,5,57,62,Novembro,Sábado,1,1
4608,2011-11-05 02:00:00,Inverno,0,0,Tempo Limpo,12.3,13.635,52,22.0028,7,24,31,Novembro,Sábado,2,1
4609,2011-11-05 03:00:00,Inverno,0,0,Tempo Limpo,12.3,13.635,52,19.9995,0,8,8,Novembro,Sábado,3,1
4610,2011-11-05 04:00:00,Inverno,0,0,Tempo Limpo,11.48,12.88,56,22.0028,3,5,8,Novembro,Sábado,4,1
4611,2011-11-05 05:00:00,Inverno,0,0,Tempo Limpo,10.66,11.365,60,22.0028,0,2,2,Novembro,Sábado,5,1
4612,2011-11-05 06:00:00,Inverno,0,0,Tempo Limpo,10.66,12.12,60,16.9979,3,20,23,Novembro,Sábado,6,1
4613,2011-11-05 07:00:00,Inverno,0,0,Tempo Limpo,10.66,12.12,60,19.0012,3,31,34,Novembro,Sábado,7,1
4614,2011-11-05 08:00:00,Inverno,0,0,Tempo Limpo,11.48,12.88,56,22.0028,4,80,84,Novembro,Sábado,8,1
4615,2011-11-05 09:00:00,Inverno,0,0,Tempo Limpo,12.3,13.635,56,19.9995,30,111,141,Novembro,Sábado,9,1
4616,2011-11-05 10:00:00,Inverno,0,0,Tempo Limpo,13.12,15.15,53,16.9979,56,171,227,Novembro,Sábado,10,1
4617,2011-11-05 11:00:00,Inverno,0,0,Tempo Limpo,14.76,18.18,46,7.0015,69,169,238,Novembro,Sábado,11,1
4618,2011-11-05 12:00:00,Inverno,0,0,Tempo Limpo,14.76,17.425,46,11.0014,137,235,372,Novembro,Sábado,12,1
4619,2011-11-05 13:00:00,Inverno,0,0,Tempo Limpo,16.4,20.455,37,7.0015,148,207,355,Novembro,Sábado,13,1
4620,2011-11-05 14:00:00,Inverno,0,0,Tempo Limpo,17.22,21.21,35,8.9981,159,227,386,Novembro,Sábado,14,1
4621,2011-11-05 15:00:00,Inverno,0,0,Tempo Limpo,16.4,20.455,37,12.998,141,202,343,Novembro,Sábado,15,1
4622,2011-11-05 16:00:00,Inverno,0,0,Tempo Limpo,16.4,20.455,40,15.0013,128,207,335,Novembro,Sábado,16,1
4623,2011-11-05 17:00:00,Inverno,0,0,Tempo Limpo,15.58,19.695,40,11.0014,100,234,334,Novembro,Sábado,17,1
4624,2011-11-05 18:00:00,Inverno,0,0,Tempo Limpo,14.76,18.18,50,6.0032,52,185,237,Novembro,Sábado,18,1
4625,2011-11-05 19:00:00,Inverno,0,0,Tempo Limpo,13.94,18.18,53,0.0,45,159,204,Novembro,Sábado,19,1
4626,2011-11-05 20:00:00,Inverno,0,0,Tempo Limpo,13.12,17.425,66,0.0,29,136,165,Novembro,Sábado,20,1
4627,2011-11-05 21:00:00,Inverno,0,0,Tempo Limpo,13.12,17.425,66,0.0,19,99,118,Novembro,Sábado,21,1
4628,2011-11-05 22:00:00,Inverno,0,0,Tempo Limpo,12.3,16.665,65,0.0,10,72,82,Novembro,Sábado,22,1
4629,2011-11-05 23:00:00,Inverno,0,0,Tempo Limpo,11.48,15.91,70,0.0,4,81,85,Novembro,Sábado,23,1
4630,2011-11-06 00:00:00,Inverno,0,0,Tempo Limpo,11.48,15.91,75,0.0,10,65,75,Novembro,Domingo,0,1
4631,2011-11-06 01:00:00,Inverno,0,0,Tempo Limpo,10.66,15.15,81,0.0,11,104,115,Novembro,Domingo,1,1
4632,2011-11-06 02:00:00,Inverno,0,0,Tempo Limpo,10.66,15.15,81,0.0,6,23,29,Novembro,Domingo,2,1
4633,2011-11-06 03:00:00,Inverno,0,0,Tempo Limpo,9.84,14.395,87,0.0,5,4,9,Novembro,Domingo,3,1
4634,2011-11-06 04:00:00,Inverno,0,0,Tempo Limpo,9.84,14.395,87,0.0,0,6,6,Novembro,Domingo,4,1
4635,2011-11-06 05:00:00,Inverno,0,0,Tempo Limpo,9.84,12.12,87,8.9981,0,5,5,Novembro,Domingo,5,1
4636,2011-11-06 06:00:00,Inverno,0,0,Tempo Limpo,10.66,14.395,81,6.0032,5,11,16,Novembro,Domingo,6,1
4637,2011-11-06 07:00:00,Inverno,0,0,Tempo Limpo,10.66,13.635,87,7.0015,4,24,28,Novembro,Domingo,7,1
4638,2011-11-06 08:00:00,Inverno,0,0,Nublado,11.48,15.15,87,6.0032,19,71,90,Novembro,Domingo,8,0
4639,2011-11-06 09:00:00,Inverno,0,0,Nublado,12.3,15.91,75,6.0032,36,134,170,Novembro,Domingo,9,0
4640,2011-11-06 10:00:00,Inverno,0,0,Tempo Limpo,14.76,18.18,66,6.0032,76,186,262,Novembro,Domingo,10,1
4641,2011-11-06 11:00:00,Inverno,0,0,Tempo Limpo,17.22,21.21,58,6.0032,104,216,320,Novembro,Domingo,11,1
4642,2011-11-06 12:00:00,Inverno,0,0,Tempo Limpo,18.04,21.97,54,0.0,120,226,346,Novembro,Domingo,12,1
4643,2011-11-06 13:00:00,Inverno,0,0,Tempo Limpo,18.86,22.725,51,11.0014,105,209,314,Novembro,Domingo,13,1
4644,2011-11-06 14:00:00,Inverno,0,0,Tempo Limpo,18.86,22.725,55,12.998,101,219,320,Novembro,Domingo,14,1
4645,2011-11-06 15:00:00,Inverno,0,0,Tempo Limpo,19.68,23.485,51,12.998,96,210,306,Novembro,Domingo,15,1
4646,2011-11-06 16:00:00,Inverno,0,0,Tempo Limpo,18.86,22.725,55,15.0013,84,263,347,Novembro,Domingo,16,1
4647,2011-11-06 17:00:00,Inverno,0,0,Tempo Limpo,18.04,21.97,62,11.0014,71,185,256,Novembro,Domingo,17,1
4648,2011-11-06 18:00:00,Inverno,0,0,Tempo Limpo,17.22,21.21,71,7.0015,39,146,185,Novembro,Domingo,18,1
4649,2011-11-06 19:00:00,Inverno,0,0,Tempo Limpo,15.58,19.695,76,12.998,21,130,151,Novembro,Domingo,19,1
4650,2011-11-06 20:00:00,Inverno,0,0,Tempo Limpo,14.76,18.18,81,7.0015,16,100,116,Novembro,Domingo,20,1
4651,2011-11-06 21:00:00,Inverno,0,0,Tempo Limpo,14.76,18.18,81,6.0032,11,77,88,Novembro,Domingo,21,1
4652,2011-11-06 22:00:00,Inverno,0,0,Tempo Limpo,14.76,18.94,87,0.0,5,40,45,Novembro,Domingo,22,1
4653,2011-11-06 23:00:00,Inverno,0,0,Tempo Limpo,13.94,17.425,87,6.0032,7,43,50,Novembro,Domingo,23,1
4654,2011-11-07 00:00:00,Inverno,0,1,Tempo Limpo,13.94,18.18,87,0.0,1,14,15,Novembro,Segunda-feira,0,1
4655,2011-11-07 01:00:00,Inverno,0,1,Tempo Limpo,13.94,18.18,87,0.0,2,6,8,Novembro,Segunda-feira,1,1
4656,2011-11-07 02:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,93,0.0,0,2,2,Novembro,Segunda-feira,2,1
4657,2011-11-07 03:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,93,0.0,0,3,3,Novembro,Segunda-feira,3,1
4658,2011-11-07 04:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,93,0.0,2,4,6,Novembro,Segunda-feira,4,1
4659,2011-11-07 05:00:00,Inverno,0,1,Tempo Limpo,12.3,16.665,93,0.0,1,25,26,Novembro,Segunda-feira,5,1
4660,2011-11-07 06:00:00,Inverno,0,1,Nublado,11.48,15.91,93,0.0,2,97,99,Novembro,Segunda-feira,6,0
4661,2011-11-07 07:00:00,Inverno,0,1,Nublado,11.48,15.91,93,0.0,6,305,311,Novembro,Segunda-feira,7,0
4662,2011-11-07 08:00:00,Inverno,0,1,Nublado,12.3,15.91,100,6.0032,13,397,410,Novembro,Segunda-feira,8,0
4663,2011-11-07 09:00:00,Inverno,0,1,Nublado,13.94,16.665,100,8.9981,18,156,174,Novembro,Segunda-feira,9,0
4664,2011-11-07 10:00:00,Inverno,0,1,Tempo Limpo,14.76,17.425,93,8.9981,28,95,123,Novembro,Segunda-feira,10,1
4665,2011-11-07 11:00:00,Inverno,0,1,Tempo Limpo,17.22,21.21,77,7.0015,28,100,128,Novembro,Segunda-feira,11,1
4666,2011-11-07 12:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,67,0.0,21,158,179,Novembro,Segunda-feira,12,1
4667,2011-11-07 13:00:00,Inverno,0,1,Tempo Limpo,22.14,25.76,49,6.0032,32,157,189,Novembro,Segunda-feira,13,1
4668,2011-11-07 14:00:00,Inverno,0,1,Tempo Limpo,22.96,26.515,37,11.0014,30,115,145,Novembro,Segunda-feira,14,1
4669,2011-11-07 15:00:00,Inverno,0,1,Tempo Limpo,22.96,26.515,37,7.0015,38,132,170,Novembro,Segunda-feira,15,1
4670,2011-11-07 16:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,45,0.0,40,255,295,Novembro,Segunda-feira,16,1
4671,2011-11-07 17:00:00,Inverno,0,1,Tempo Limpo,20.5,24.24,45,11.0014,39,489,528,Novembro,Segunda-feira,17,1
4672,2011-11-07 18:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,59,7.0015,18,407,425,Novembro,Segunda-feira,18,1
4673,2011-11-07 19:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,59,0.0,20,280,300,Novembro,Segunda-feira,19,1
4674,2011-11-07 20:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,71,0.0,17,187,204,Novembro,Segunda-feira,20,1
4675,2011-11-07 21:00:00,Inverno,0,1,Tempo Limpo,15.58,19.695,82,7.0015,10,129,139,Novembro,Segunda-feira,21,1
4676,2011-11-07 22:00:00,Inverno,0,1,Tempo Limpo,14.76,18.18,81,6.0032,6,102,108,Novembro,Segunda-feira,22,1
4677,2011-11-07 23:00:00,Inverno,0,1,Tempo Limpo,14.76,18.18,87,6.0032,1,47,48,Novembro,Segunda-feira,23,1
4678,2011-11-08 00:00:00,Inverno,0,1,Tempo Limpo,13.94,17.425,87,6.0032,0,18,18,Novembro,Terça-feira,0,1
4679,2011-11-08 01:00:00,Inverno,0,1,Tempo Limpo,13.12,16.665,93,7.0015,3,8,11,Novembro,Terça-feira,1,1
4680,2011-11-08 02:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,87,0.0,0,1,1,Novembro,Terça-feira,2,1
4681,2011-11-08 03:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,87,0.0,0,3,3,Novembro,Terça-feira,3,1
4682,2011-11-08 04:00:00,Inverno,0,1,Tempo Limpo,12.3,16.665,87,0.0,0,4,4,Novembro,Terça-feira,4,1
4683,2011-11-08 05:00:00,Inverno,0,1,Tempo Limpo,12.3,15.91,87,6.0032,1,17,18,Novembro,Terça-feira,5,1
4684,2011-11-08 06:00:00,Inverno,0,1,Tempo Limpo,12.3,16.665,87,0.0,3,96,99,Novembro,Terça-feira,6,1
4685,2011-11-08 07:00:00,Inverno,0,1,Tempo Limpo,12.3,15.91,87,7.0015,7,316,323,Novembro,Terça-feira,7,1
4686,2011-11-08 08:00:00,Inverno,0,1,Tempo Limpo,13.12,16.665,93,7.0015,11,455,466,Novembro,Terça-feira,8,1
4687,2011-11-08 09:00:00,Inverno,0,1,Tempo Limpo,14.76,18.94,87,0.0,14,177,191,Novembro,Terça-feira,9,1
4688,2011-11-08 10:00:00,Inverno,0,1,Tempo Limpo,17.22,21.21,71,6.0032,25,104,129,Novembro,Terça-feira,10,1
4689,2011-11-08 11:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,63,8.9981,21,126,147,Novembro,Terça-feira,11,1
4690,2011-11-08 12:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,52,8.9981,28,175,203,Novembro,Terça-feira,12,1
4691,2011-11-08 13:00:00,Inverno,0,1,Tempo Limpo,22.14,25.76,49,11.0014,31,165,196,Novembro,Terça-feira,13,1
4692,2011-11-08 14:00:00,Inverno,0,1,Tempo Limpo,22.96,26.515,46,7.0015,32,129,161,Novembro,Terça-feira,14,1
4693,2011-11-08 15:00:00,Inverno,0,1,Tempo Limpo,23.78,27.275,46,7.0015,33,155,188,Novembro,Terça-feira,15,1
4694,2011-11-08 16:00:00,Inverno,0,1,Tempo Limpo,22.96,26.515,46,8.9981,39,250,289,Novembro,Terça-feira,16,1
4695,2011-11-08 17:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,43,11.0014,40,459,499,Novembro,Terça-feira,17,1
4696,2011-11-08 18:00:00,Inverno,0,1,Tempo Limpo,19.68,23.485,55,8.9981,30,432,462,Novembro,Terça-feira,18,1
4697,2011-11-08 19:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,59,0.0,14,264,278,Novembro,Terça-feira,19,1
4698,2011-11-08 20:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,76,0.0,12,169,181,Novembro,Terça-feira,20,1
4699,2011-11-08 21:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,76,0.0,16,166,182,Novembro,Terça-feira,21,1
4700,2011-11-08 22:00:00,Inverno,0,1,Tempo Limpo,14.76,18.94,87,0.0,13,95,108,Novembro,Terça-feira,22,1
4701,2011-11-08 23:00:00,Inverno,0,1,Tempo Limpo,14.76,18.94,81,0.0,3,45,48,Novembro,Terça-feira,23,1
4702,2011-11-09 00:00:00,Inverno,0,1,Tempo Limpo,14.76,18.94,87,0.0,0,13,13,Novembro,Quarta-feira,0,1
4703,2011-11-09 01:00:00,Inverno,0,1,Tempo Limpo,13.94,18.18,87,0.0,0,10,10,Novembro,Quarta-feira,1,1
4704,2011-11-09 02:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,93,0.0,0,5,5,Novembro,Quarta-feira,2,1
4705,2011-11-09 03:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,93,0.0,0,4,4,Novembro,Quarta-feira,3,1
4706,2011-11-09 04:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,87,0.0,0,4,4,Novembro,Quarta-feira,4,1
4707,2011-11-09 05:00:00,Inverno,0,1,Tempo Limpo,12.3,16.665,87,0.0,0,28,28,Novembro,Quarta-feira,5,1
4708,2011-11-09 06:00:00,Inverno,0,1,Tempo Limpo,12.3,16.665,87,0.0,0,98,98,Novembro,Quarta-feira,6,1
4709,2011-11-09 07:00:00,Inverno,0,1,Tempo Limpo,12.3,16.665,87,0.0,0,300,300,Novembro,Quarta-feira,7,1
4710,2011-11-09 08:00:00,Inverno,0,1,Tempo Limpo,13.12,17.425,93,0.0,19,437,456,Novembro,Quarta-feira,8,1
4711,2011-11-09 09:00:00,Inverno,0,1,Tempo Limpo,13.94,18.18,93,0.0,22,197,219,Novembro,Quarta-feira,9,1
4712,2011-11-09 10:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,76,7.0015,16,89,105,Novembro,Quarta-feira,10,1
4713,2011-11-09 11:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,67,11.0014,21,131,152,Novembro,Quarta-feira,11,1
4714,2011-11-09 12:00:00,Inverno,0,1,Tempo Limpo,20.5,24.24,51,11.0014,24,156,180,Novembro,Quarta-feira,12,1
4715,2011-11-09 13:00:00,Inverno,0,1,Tempo Limpo,20.5,24.24,51,11.0014,31,136,167,Novembro,Quarta-feira,13,1
4716,2011-11-09 14:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,48,11.0014,26,153,179,Novembro,Quarta-feira,14,1
4717,2011-11-09 15:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,45,15.0013,21,130,151,Novembro,Quarta-feira,15,1
4718,2011-11-09 16:00:00,Inverno,0,1,Tempo Limpo,21.32,25.0,48,12.998,24,257,281,Novembro,Quarta-feira,16,1
4719,2011-11-09 17:00:00,Inverno,0,1,Tempo Limpo,18.86,22.725,63,7.0015,27,458,485,Novembro,Quarta-feira,17,1
4720,2011-11-09 18:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,67,7.0015,21,387,408,Novembro,Quarta-feira,18,1
4721,2011-11-09 19:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,72,7.0015,12,292,304,Novembro,Quarta-feira,19,1
4722,2011-11-09 20:00:00,Inverno,0,1,Tempo Limpo,18.04,21.97,77,0.0,18,201,219,Novembro,Quarta-feira,20,1
4723,2011-11-09 21:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,87,0.0,9,152,161,Novembro,Quarta-feira,21,1
4724,2011-11-09 22:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,87,0.0,9,105,114,Novembro,Quarta-feira,22,1
4725,2011-11-09 23:00:00,Inverno,0,1,Tempo Limpo,15.58,19.695,87,0.0,5,61,66,Novembro,Quarta-feira,23,1
4726,2011-11-10 00:00:00,Inverno,0,1,Tempo Limpo,16.4,20.455,87,0.0,0,24,24,Novembro,Quinta-feira,0,1
4727,2011-11-10 01:00:00,Inverno,0,1,Nublado,16.4,20.455,87,0.0,1,10,11,Novembro,Quinta-feira,1,0
4728,2011-11-10 02:00:00,Inverno,0,1,Nublado,15.58,19.695,94,0.0,0,5,5,Novembro,Quinta-feira,2,0
4729,2011-11-10 03:00:00,Inverno,0,1,Tempo Limpo,15.58,19.695,94,6.0032,0,11,11,Novembro,Quinta-feira,3,1
4730,2011-11-10 04:00:00,Inverno,0,1,Tempo Limpo,15.58,19.695,94,6.0032,1,2,3,Novembro,Quinta-feira,4,1
4731,2011-11-10 05:00:00,Inverno,0,1,Nublado,14.76,17.425,100,8.9981,1,22,23,Novembro,Quinta-feira,5,0
4732,2011-11-10 06:00:00,Inverno,0,1,Nublado,14.76,17.425,100,8.9981,4,110,114,Novembro,Quinta-feira,6,0
4733,2011-11-10 07:00:00,Inverno,0,1,Nublado,15.58,19.695,94,11.0014,6,266,272,Novembro,Quinta-feira,7,0
4734,2011-11-10 08:00:00,Inverno,0,1,Nublado,16.4,20.455,94,6.0032,18,418,436,Novembro,Quinta-feira,8,0
4735,2011-11-10 09:00:00,Inverno,0,1,Nublado,17.22,21.21,94,7.0015,23,188,211,Novembro,Quinta-feira,9,0
4736,2011-11-10 10:00:00,Inverno,0,1,Nublado,18.04,21.97,88,15.0013,17,100,117,Novembro,Quinta-feira,10,0
4737,2011-11-10 11:00:00,Inverno,0,1,Nublado,18.86,22.725,67,26.0027,9,99,108,Novembro,Quinta-feira,11,0
4738,2011-11-10 12:00:00,Inverno,0,1,Nublado,17.22,21.21,67,23.9994,18,149,167,Novembro,Quinta-feira,12,0
4739,2011-11-10 13:00:00,Inverno,0,1,Chuva Leve/Neve Leve ,14.76,16.665,81,23.9994,9,87,96,Novembro,Quinta-feira,13,0
4740,2011-11-10 14:00:00,Inverno,0,1,Chuva Leve/Neve Leve ,14.76,16.665,87,19.0012,6,58,64,Novembro,Quinta-feira,14,0
4741,2011-11-10 15:00:00,Inverno,0,1,Chuva Leve/Neve Leve ,14.76,16.665,81,19.9995,5,57,62,Novembro,Quinta-feira,15,0
4742,2011-11-10 16:00:00,Inverno,0,1,Chuva Leve/Neve Leve ,14.76,17.425,81,15.0013,6,67,73,Novembro,Quinta-feira,16,0
4743,2011-11-10 17:00:00,Inverno,0,1,Chuva Leve/Neve Leve ,14.76,17.425,81,15.0013,9,168,177,Novembro,Quinta-feira,17,0
4744,2011-11-10 18:00:00,Inverno,0,1,Nublado,14.76,17.425,81,11.0014,10,263,273,Novembro,Quinta-feira,18,0
4745,2011-11-10 19:00:00,Inverno,0,1,Nublado,14.76,17.425,71,15.0013,19,192,211,Novembro,Quinta-feira,19,0
4746,2011-11-10 20:00:00,Inverno,0,1,Nublado,14.76,16.665,62,19.0012,8,160,168,Novembro,Quinta-feira,20,0
4747,2011-11-10 21:00:00,Inverno,0,1,Tempo Limpo,14.76,16.665,57,16.9979,6,130,136,Novembro,Quinta-feira,21,1
